,pdf_name,date1,time1,date2,time2,mr_address,en_address,Latitude,Longitude,Google Maps Address
939,1743.pdf,11/01/2025,21:30,11/01/2025,23:30," सेंट अँड्र्युज कॉन्फरन्स हाँल,, अँड्र्युज काँलेज , वांद्रे पश्‍चिम मुंबई,   ","St Andrews Conference Hall, Andrews College, Bandra West Mumbai,",18.9565751,72.8403865,"Nandalal Jani Rd & Sholapur St, Dana Bandar, Mandvi, Mumbai, Maharashtra 400009, India"
940,1748.pdf,26/04/2025,23:40,26/04/2025,23:50," सोलापुर स्ट्रिट, नंदलाल जानी, रोड जंक्षन, वाडीबंदर, , मुंबई- 09,   ","Solapur Street, Nandlal Jani, Road Junction, Wadibandar, , Mumbai- 09,",19.0418892,72.81835939999999,"Byramji Jeejeebhoy Road, Bandstand Promenade, Mount Mary, Bandra West, Mumbai, Maharashtra 400050, India"
941,1747.pdf,14/01/2025,20:30,14/01/2025,20:30," बांद्रा किल्ल्याचे मागील बाजूस, कडेश्वरी मंदिर जवळ, , वांद्रे पश्‍चिम,  मुंबई 50, ","Behind Bandra Fort, Near Kadeshwari Temple, , Bandra West, Mumbai 50,",19.0510479,72.8385002,"50, Swami Vivekanand Rd, Near Jama Masjid, C Block BKC, Qurese Nagar, Bandra West, Mumbai, Maharashtra 400050, India"
942,1746.pdf,14/01/2025,18:45,14/01/2025,18:45," लकी हाँटेलजवळ, , एस व्ही रोड वर, , वांद्रे पश्‍चिम, मुंबई 50,   ","NEAR LUCKY HOTEL, , ON SV ROAD, , BANDRA WEST, MUMBAI 50,",19.0530943,72.8404424,"3R3R+65P BUS DEPOT, PLOT NO.2, near Bandra, C Block BKC, SHASTRI NAGAR, Bandra West, Mumbai, Maharashtra 400050, India"
943,1750.pdf,18/01/2025,03:00,18/01/2025,03:00," शास्त्री नगर, , बस डेपोच्या पाठीमागे, , वांद्रे पश्‍चिम, मुंबई 50,   ","Shastri Nagar, , Behind Bus Depot, , Bandra West, Mumbai 50,",19.051016,72.8355244,"14, LK Mehta Marg, Reclamation, Bandra West, Mumbai, Maharashtra 400050, India"
944,1751.pdf,14/01/2025,21:30,14/01/2025,21:30," लव्ह मुबंई गार्डन, , ब्रिज खाली, लालमिट्टि, , वांद्रे पश्‍चिम मुबंई 50,   ","Love Mumbai Garden, , Under Bridge, Lalmitti, , Bandra West Mumbai 50,",19.0455254,72.8247111,"Kadeshwari Mandir Rd, Mount Mary, Bandra West, Mumbai, Maharashtra 400050, India"
945,1749.pdf,01/01/2025,05:30,01/01/2025,05:30," डोमिनोझ पिझासमोर,, weet मंदीर मार्ग, , बांद्रा पश्‍चिम, मुंबई ,   ","Opposite Domino's Pizza,, weet Mandir Marg, , Bandra West, Mumbai ,",19.0539656,72.8326935,"Bazar Rd, Bandra West, Mumbai, Maharashtra 400050, India"
946,1752.pdf,15/01/2025,00:15,15/01/2025,00:15," बाजार रोड,, जैन मंदिर जवळ ,, वांद्रे पश्‍चिम मुंबई 50,   ","Bazaar Road,, Near Jain Temple,, Bandra West Mumbai 50,",19.0595596,72.8295287,"Bandra West, Mumbai, Maharashtra, India"
947,1753.pdf,15/01/2025,00:40,15/01/2025,00:40," रस्त्याचे कडेला रिक्षाचे , आडोशाला,समुद्रकिनारी Flas , कोळीवाडा खळयाजवळ,,वांद्रे पश्‍चिम मुंबई 50   ","Roadside Rickshaws, Adoshala, Seaside Flas, Near Koliwada Khalya,, Bandre West Mumbai 50",19.0772858,72.8674286,"3VG8+WX7, Church Rd, Kolivery Village, Kunchi Kurve Nagar, Kalina, Santacruz East, Mumbai, Maharashtra 400029, India"
948,1754.pdf,15/01/2025,00:15,15/01/2025,00:15," शास्त्रीनगर, , बी एम सी मैदान, , वांद्रे पश्‍चिम, मुंबई 50 , ","Shastri Nagar, , BMC Maidan, , Bandra West, Mumbai 50 ,",19.0595596,72.8295287,"Bandra West, Mumbai, Maharashtra, India"
949,1755.pdf,15/01/2025,09:40,15/01/2025,10:10," बर्गरीकिग हाँटेलजवळ,, वरसकर मार्ग, , वांद्रे, पश्‍चिम, मंबई, ","Near Burgerkig Hotel,, Varaskar Marg, , Bandra, West, Mumbai,",19.0514817,72.8223577,"Pereira Rd, Mount Mary, Bandra West, Mumbai, Maharashtra 400050, India"
950,1757.pdf,15/01/2025,15:30,15/01/2025,15:35," परेरा रोड,मांउट मेरी , बीट चैकी जवळ , वांद्रे पश्‍चिम मुबंई50, ","Perera Road, Mount Mary, Near Beit Chaiki, Bandra West Mumbai 50,",19.0513393,72.83235069999999,"3R3M+23F, Rangsharda Marg, Bandra Reclamation Flyover, near Lilavati Hospital, Nityanand Nagar, A Block BKC, Bandra West, Mumbai, Maharashtra 400050, India"
951,1758.pdf,15/01/2025,14:30,15/01/2025,14:35," रंगशारदा हाँटेल जवळ , नरर्गीस दत्त नगर,केसी मार्ग , वांद्रे, पश्‍चिम, मंबई, ","Near Rangsharada Hotel, Narrgis Dutt Nagar, KC Marg, Bandra, West, Mumbai,",19.050516,72.8213832,"Bandstand Promenade, Bandra West, 400050, India"
952,1759.pdf,15/01/2025,15:30,15/01/2025,15:35," बण्डस्टंड, वांद्रे पश्‍चिम, म,   ","Bundstand, Bandra West, M,",19.0595596,72.8295287,"Bandra West, Mumbai, Maharashtra, India"
953,1756.pdf,15/01/2025,09:00,15/01/2025,09:00," पंजाब सिंध पनीर,, Bie हाँटेल समोर,, वांद्रे पश्‍चिम, मुंबई 50,   ","Punjab Sindh Paneer,, Opposite Bie Hotel,, Bandra West, Mumbai 50,",19.0510479,72.8385002,"50, Swami Vivekanand Rd, Near Jama Masjid, C Block BKC, Qurese Nagar, Bandra West, Mumbai, Maharashtra 400050, India"
954,1761.pdf,19/01/2025,22:20,19/01/2025,22:30," लकी हाँटेल समोर,एस व्ही रोड,, वांद्रे पश्‍चिम मुंबई 50 ,   ","Opposite Lucky Hotel, SV Road, Bandra West Mumbai 50,",19.0162598,72.83742610000002,"559, Bhavani Shankar Rd, Near Kabutar khana, Dadar West, Dadar, Mumbai, Maharashtra 400028, India"
955,1760.pdf,21/03/2025,11:00,21/03/2025,11:10," 559, भवानी शंकर रोड,, ,टी पी एस 4,माहीम डिव्हीजन,, ,दादर प,मुंबई ","559, Bhawani Shankar Road, TPS 4, Mahim Division, Dadar P, Mumbai",19.0559138,72.8345271,"Matrix Complex, 51, Hill Rd, Santosh Nagar, Bandra West, Mumbai, Maharashtra 400050, India"
956,1762.pdf,15/01/2025,16:25,15/01/2025,16:30," बाटा शौरूमजवळ, हिलरोड, , वांद्रे, पश्‍चिम, मंबई , ","Near Bata Showroom, Hillroad, , Bandra, West, Mumbai ,",19.0485461,72.8250942,"Blue Heaven Society, Rebello Rd, Mount Mary, Bandra West, Mumbai, Maharashtra 400050, India"
957,1764.pdf,15/01/2025,10:00,15/01/2025,10:00," फ्लट नं सी/202, ब्ल्यु हेवन, रिबेलो रोड,, वांद्रे पष्चिम, मुंबई 400050,   ","FLAT NO C/202, BLUE HAVEN, REBELLO ROAD,, BANDRA WEST, MUMBAI 400050,",19.0595596,72.8295287,"Bandra West, Mumbai, Maharashtra, India"
958,1766.pdf,16/01/2025,00:40,16/01/2025,00:40," 05, हंगर हवेली, 404, हाजी मोहम्मद, नुरा बिल्डींग, एस व्हि रोडलकी, हाँटेलच्या समोर, बांद्रा प, ,   ","05, Hunger Haveli, 404, Haji Mohammed, Noora Building, S V Rodalki, Opposite Hotel, Bandra P, ,",19.0513393,72.83235069999999,"3R3M+23F, Rangsharda Marg, Bandra Reclamation Flyover, near Lilavati Hospital, Nityanand Nagar, A Block BKC, Bandra West, Mumbai, Maharashtra 400050, India"
959,1763.pdf,02/01/2025,15:10,02/01/2025,15:10," हाँटेल रंगशारदाजवळ असलेल्या , कच्च्या झोपडीजवळ, केसीमार्ग, वांद्रे, पश्‍चिम, मंबई ,  ","Located Near Hotel Rangsharada, Near Kachcha Chhoti, KC Marg, Bandra, West, Mumbai,",19.0595596,72.8295287,"Bandra West, Mumbai, Maharashtra, India"
960,1765.pdf,16/01/2025,00:05,16/01/2025,00:05," जरीमरी मंदिर पाठीमागे,, वांद्रे तलावाच्या समोर, wales रोड, वांद्रे प  मु,  2   ","Behind Jarimari Mandir,, Opposite Bandra Lake, Wales Road, Bandra P Mu, 2",19.0574544,72.83364499999999,"3R4M+XFJ, Waterfield Road, Bandra West, Mumbai, Maharashtra 400050, India"
961,1768.pdf,17/01/2025,12:15,17/01/2025,12:15," भाभा रुग्णालय समोर, वाँटरफिल्ड, ,वांद्रे पश्चीम,मुंबई 50 ,   ","Opposite Bhabha Hospital, Vanterfield, Bandra West, Mumbai 50,",18.9581934,72.8320729,"Mumbai, Maharashtra, India"
962,1767.pdf,16/01/2025,02:00,16/01/2025,02:00," अपना दवाखान्याजवळ, , महाराष्ट्रनगर, वांद्रे पश्‍चिम, मुंबई ,   ","Near Apna Dispensary, , Maharashtranagar, Bandra West, Mumbai ,",19.0561637,72.8314252,"36-B, 9th Rd, Sayed Wadi, Bandra West, Mumbai, Maharashtra 400050, India"
963,1769.pdf,17/01/2025,15:00,17/01/2025,15:00," पिनँकल गोल्ड,9 वा रोड,, अल्मेडा पार्क जवळ,, वांद्रे पश्चीम ,मुंबई 50,   ","Pinnacle Gold,9th Road,,Near Alameda Park,,Bandra West,Mumbai 50,",19.0552247,72.8373787,"239, Swami Vivekanand Rd, S.V. Road, Bandra West, Mumbai, Maharashtra 400050, India"
964,1770.pdf,08/01/2025,12:00,09/01/2025,13:27," गुलाटी पेट्रोलपंप, , राम मंदिर समोर,एस व्ही रोड,, वांद्रे पश्‍चिम, मुंबई 50,   ","Gulati Petrol Pump, , Opposite Ram Mandir, SV Road,, Bandre West, Mumbai 50,",19.0514202,72.831206,"KC Marg, Bandra West, 400050, India"
965,1772.pdf,02/01/2025,18:35,02/01/2025,18:35," बांद्रा रिकलेमेशन बस Sut समो, स्वामी नित्यानंद नगर, केसी, मार्ग, वांद्रे, पश्‍चिम, मंबई,  ","Bandra Reclamation Bus Sut Samo, Swami Nityananda Nagar, KC, Marg, Bandra, West, Mumbai,",19.0530943,72.8404424,"3R3R+65P BUS DEPOT, PLOT NO.2, near Bandra, C Block BKC, SHASTRI NAGAR, Bandra West, Mumbai, Maharashtra 400050, India"
966,1771.pdf,18/01/2025,03:00,18/01/2025,03:00," शास्त्री नगर, , बस डेपोच्या पाठीमागे, , वांद्रे पश्‍चिम, मुंबई 50,   ","Shastri Nagar, , Behind Bus Depot, , Bandra West, Mumbai 50,",19.0581737,72.836229,"3R5P+7F9, Dr V Raghunath Marg, Bandra West, Mumbai, Maharashtra 400050, India"
967,1773.pdf,19/01/2025,13:34,19/01/2025,13:34," ए/ 04, आनंद कोर्ट डाँ, रघुनाथ मार्ग, वांद्रे पश्‍चिम ,   ","A/ 04, Anand Court Dr, Raghunath Marg, Bandra West,",19.0514202,72.831206,"KC Marg, Bandra West, 400050, India"
968,1777.pdf,02/01/2025,18:35,02/01/2025,18:35," बांद्रा रिकलेमेशन बस Sut समो, स्वामी नित्यानंद नगर, केसी, मार्ग, वांद्रे, पश्‍चिम, मंबई,  ","Bandra Reclamation Bus Sut Samo, Swami Nityananda Nagar, KC, Marg, Bandra, West, Mumbai,",19.0510479,72.8385002,"50, Swami Vivekanand Rd, Near Jama Masjid, C Block BKC, Qurese Nagar, Bandra West, Mumbai, Maharashtra 400050, India"
969,1775.pdf,19/01/2025,22:20,19/01/2025,22:30," लकी हाँटेल समोर,एस व्ही रोड,, वांद्रे पश्‍चिम मुंबई 50 ,   ","Opposite Lucky Hotel, SV Road, Bandra West Mumbai 50,",19.051016,72.8355244,"14, LK Mehta Marg, Reclamation, Bandra West, Mumbai, Maharashtra 400050, India"
970,1778.pdf,13/01/2025,16:00,13/01/2025,16:00," लालमिट्टी, वांद्रे पश्‍चिम मुं, वांद्रे प मुबंई ,   ","Lalmitti, Bandra West Mumbai, Bandra P Mumbai,",19.0581737,72.836229,"3R5P+7F9, Dr V Raghunath Marg, Bandra West, Mumbai, Maharashtra 400050, India"
971,1776.pdf,19/01/2025,13:34,19/01/2025,13:34," ए/ 04, आनंद कोर्ट डाँ, रघुनाथ मार्ग, वांद्रे पश्‍चिम ,   ","A/ 04, Anand Court Dr, Raghunath Marg, Bandra West,",18.9209939,72.8303614,"WRCJ+94X, Henry Rd, Cusrow Baug Colony, Apollo Bandar, Colaba, Mumbai, Maharashtra 400001, India"
972,1774.pdf,11/05/2025,14:13,11/05/2025,14:16," खुप्रोबाग जवळ, इलेक्ट्रीक हाउस, टायटन आय प्लस शोरुम, कुलाबा, मुंबई,   ","Near Khuprobagh, Electric House, Titan i Plus Showroom, Colaba, Mumbai,",19.0510479,72.8385002,"50, Swami Vivekanand Rd, Near Jama Masjid, C Block BKC, Qurese Nagar, Bandra West, Mumbai, Maharashtra 400050, India"
973,1779.pdf,20/01/2025,19:00,20/01/2025,19:00," यु ब्रिजच्या खालील , ट्राफिक सिग्नलजवळ,, एस व्ही रोड ,,वांद्रे पश्‍चिम मुंबई 50   ",BELOW U BRIDGE NEAR TRAFFIC SIGNALS SV ROAD BANDRA WEST MUMBAI 50,19.0524576,72.82198369999999,"50, BJ Road, Ranwar, Bandra West, Mumbai, Maharashtra 400050, India"
974,1780.pdf,21/01/2025,02:00,21/01/2025,02:00," बॅन्डस्टँन्ड,, वान्द्रे पश्‍चिम मुंबई 50, ","Bandstand, Bandra West Mumbai 50,",19.05523,72.8320402,"50, Hill Rd, Ranwar, Bandra West, Mumbai, Maharashtra 400050, India"
975,1781.pdf,21/01/2025,02:30,21/01/2025,02:30," SSA माँलच्या समोर,, हिल रोड ,, बांद्रा पश्‍चिम मुंबई 50,   ","Opposite SSA Mall,, Hill Road,, Bandra West Mumbai 50,",19.0610445,72.8268512,"Mac Ronells Bungalow, St. Andrews Road, Pali Hill, Mac Ronells Bungalow, next to Learners Academy School, Bandra West, Mumbai, Maharashtra 400050, India"
976,1782.pdf,09/01/2025,18:00,21/01/2025,18:05," क्रोम स्टुडीओ, कन्डीज रेस्टो, जवळ, सेन्ट एन्ड्रीव्स रोड, पाली हिल वांद्रे प मुंबई ,   ","Chrome Studio, Near Candy's Resto, St. Andrews Road, Pali Hill Bandra P Mumbai,",19.051016,72.8355244,"14, LK Mehta Marg, Reclamation, Bandra West, Mumbai, Maharashtra 400050, India"
977,1784.pdf,13/01/2025,16:00,13/01/2025,16:00," लालमिट्टी, वांद्रे पश्‍चिम मुं, वांद्रे प मुबंई ,   ","Lalmitti, Bandra West Mumbai, Bandra P Mumbai,",19.0545819,72.8344499,"50, Chinchpokli Rd, Santosh Nagar, Bandra West, Mumbai, Maharashtra 400050, India"
978,1788.pdf,01/01/1995,00:00,20/03/2024,00:00," चिंचपोकळी रोड,, वांद्रे पश्चीम, मुंबई 50,   ","Chinchpokli Road, Bandra West, Mumbai 50,",19.0566661,72.8377008,"Bandra Talao, Bandra West, Mumbai, Maharashtra 400050"
979,1789.pdf,22/01/2025,17:50,22/01/2025,17:50," 51 नं बस,, वांद्रे तलाव , , वांद्रे पश्‍चिम मुंबई 400050 ,  ","Bus No. 51, Bandra Lake, Bandra West Mumbai 400050",19.0530047,72.8341295,"289, Bazar Rd, Indiraji Nagar, Bandra West, Mumbai, Maharashtra 400050, India"
980,1783.pdf,11/01/2025,06:00,11/01/2025,06:00," रुम नं 101, रोज कास्टल बिल्डी, 289, बाजार रोड, हायलन्ड कोर्ट, सी विंग जवळ, वान्द्रे प, मुं, ","Room No 101, Rose Castle Bldg., 289, Bazar Road, Highland Court, Near C Wing, Bandra P, Mun,",19.0484742,72.8273626,"50, KC Marg, HIG Colony, Mount Mary, Bandra West, Mumbai, Maharashtra 400050, India"
